doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation
19,5,33,can,can ,can,AUX,MD,34,aux
19,5,34,hide,hide ,hide,VERB,VB,26,conj
19,5,35,wise,wise ,wise,ADJ,JJ,36,amod
19,5,36,lessons,lessons ,lesson,NOUN,NNS,34,dobj
19,5,37,under,under ,under,ADP,IN,34,prep
19,5,38,pleasant,pleasant ,pleasant,ADJ,JJ,39,amod
19,5,39,plays,plays,play,NOUN,NNS,37,pobj
19,5,40,",",", ",",",PUNCT,",",34,punct
19,5,41,giving,giving ,give,VERB,VBG,34,advcl
19,5,42,and,and ,and,CCONJ,CC,41,cc
19,5,43,receiving,receiving ,receive,VERB,VBG,41,conj
19,5,44,friendship,friendship ,friendship,NOUN,NN,43,dobj
19,5,45,in,in ,in,ADP,IN,43,prep
19,5,46,the,the ,the,DET,DT,48,det
19,5,47,sweetest,sweetest ,sweetest,ADJ,JJ,48,amod
19,5,48,way,way,way,NOUN,NN,45,pobj
19,5,49,.,. ,.,PUNCT,.,4,punct
19,6,1,But,But ,but,CCONJ,CC,4,cc
19,6,2,Aunt,Aunt ,Aunt,PROPN,NNP,3,compound
19,6,3,March,March ,March,PROPN,NNP,4,nsubj
19,6,4,had,had ,have,VERB,VBD,0,root
19,6,5,not,not ,not,PART,RB,4,neg
19,6,6,this,this ,this,DET,DT,7,det
19,6,7,gift,gift,gift,NOUN,NN,4,dobj
19,6,8,",",", ",",",PUNCT,",",4,punct
19,6,9,and,and ,and,CCONJ,CC,4,cc
19,6,10,she,she ,she,PRON,PRP,11,nsubj
19,6,11,worried,worried ,worry,VERB,VBD,4,conj
19,6,12,Amy,Amy ,Amy,PROPN,NNP,11,dobj
19,6,13,very,very ,very,ADV,RB,14,advmod
19,6,14,much,much ,much,ADV,RB,11,advmod
19,6,15,with,with ,with,ADP,IN,11,prep
19,6,16,her,her ,her,PRON,PRP$,17,poss
19,6,17,rules,rules ,rule,NOUN,NNS,15,pobj
19,6,18,and,and ,and,CCONJ,CC,17,cc
19,6,19,orders,orders,order,NOUN,NNS,17,conj
19,6,20,",",", ",",",PUNCT,",",17,punct
19,6,21,her,her ,her,PRON,PRP$,23,poss
19,6,22,prim,prim ,prim,ADJ,JJ,23,amod
19,6,23,ways,ways,way,NOUN,NNS,17,appos
19,6,24,",",", ",",",PUNCT,",",23,punct
19,6,25,and,and ,and,CCONJ,CC,23,cc
19,6,26,long,long,long,ADJ,JJ,29,amod
19,6,27,",",", ",",",PUNCT,",",29,punct
19,6,28,prosy,prosy ,prosy,PROPN,NNP,29,compound
19,6,29,talks,talks,talk,NOUN,NNS,23,conj
19,6,30,.,. ,.,PUNCT,.,11,punct
19,7,1,Finding,Finding ,find,VERB,VBG,15,csubj
19,7,2,the,the ,the,DET,DT,3,det
19,7,3,child,child ,child,NOUN,NN,1,dobj
19,7,4,more,more ,more,ADV,RBR,5,advmod
19,7,5,docile,docile ,docile,ADJ,JJ,1,ccomp
19,7,6,and,and ,and,CCONJ,CC,5,cc
19,7,7,amiable,amiable ,amiable,ADJ,JJ,5,conj
19,7,8,than,than ,than,ADP,IN,7,prep
19,7,9,her,her ,her,PRON,PRP$,10,poss
19,7,10,sister,sister,sister,NOUN,NN,8,pobj
19,7,11,",",", ",",",PUNCT,",",10,punct
19,7,12,the,the ,the,DET,DT,14,det
19,7,13,old,old ,old,ADJ,JJ,14,amod
19,7,14,lady,lady ,lady,NOUN,NN,10,appos
19,7,15,felt,felt ,feel,VERB,VBD,0,root
19,7,16,it,it ,it,PRON,PRP,15,dobj
19,7,17,her,her ,her,PRON,PRP$,18,poss
19,7,18,duty,duty ,duty,NOUN,NN,15,ccomp
19,7,19,to,to ,to,PART,TO,20,aux
19,7,20,try,try ,try,VERB,VB,18,acl
19,7,21,and,and ,and,CCONJ,CC,20,cc
19,7,22,counteract,counteract,counteract,VERB,VB,20,conj
19,7,23,",",", ",",",PUNCT,",",18,punct
19,7,24,as,as ,as,ADV,RB,25,advmod
19,7,25,far,far ,far,ADV,RB,15,advmod
19,7,26,as,as ,as,ADP,IN,25,prep
19,7,27,possible,possible,possible,ADJ,JJ,26,amod
19,7,28,",",", ",",",PUNCT,",",31,punct
19,7,29,the,the ,the,DET,DT,31,det
19,7,30,bad,bad ,bad,ADJ,JJ,31,amod
19,7,31,effects,effects ,effect,NOUN,NNS,15,npadvmod
19,7,32,of,of ,of,ADP,IN,31,prep
19,7,33,home,home ,home,NOUN,NN,34,compound
19,7,34,freedom,freedom ,freedom,NOUN,NN,32,pobj
19,7,35,and,and ,and,CCONJ,CC,34,cc
19,7,36,indulgence,indulgence,indulgence,NOUN,NN,34,conj
19,7,37,.,. ,.,PUNCT,.,15,punct
19,8,1,So,So ,so,ADV,RB,3,advmod
19,8,2,she,she ,she,PRON,PRP,3,nsubj
19,8,3,took,took ,take,VERB,VBD,0,root
19,8,4,Amy,Amy ,Amy,PROPN,NNP,3,dobj
19,8,5,by,by ,by,ADP,IN,3,prep
19,8,6,the,the ,the,DET,DT,7,det
19,8,7,hand,hand,hand,NOUN,NN,5,pobj
19,8,8,",",", ",",",PUNCT,",",3,punct
19,8,9,and,and ,and,CCONJ,CC,3,cc
19,8,10,taught,taught ,teach,VERB,VBD,3,conj
19,8,11,her,her ,she,PRON,PRP,10,dobj
19,8,12,as,as ,as,SCONJ,IN,17,mark
19,8,13,she,she ,she,PRON,PRP,17,nsubjpass
19,8,14,herself,herself ,herself,PRON,PRP,13,appos
19,8,15,had,had ,have,AUX,VBD,17,aux
19,8,16,been,been ,be,AUX,VBN,17,auxpass
19,8,17,taught,taught ,teach,VERB,VBN,10,advcl
19,8,18,sixty,sixty ,sixty,NUM,CD,19,nummod
19,8,19,years,years ,year,NOUN,NNS,20,npadvmod
19,8,20,ago,ago,ago,ADV,RB,17,advmod
19,8,21,",",", ",",",PUNCT,",",10,punct
19,8,22,a,a ,a,DET,DT,23,det
19,8,23,process,process ,process,NOUN,NN,10,dobj
19,8,24,which,which ,which,PRON,WDT,25,nsubj
19,8,25,carried,carried ,carry,VERB,VBD,23,relcl
19,8,26,dismay,dismay ,dismay,NOUN,NN,25,dobj
19,8,27,to,to ,to,ADP,IN,26,prep
19,8,28,Amy,Amy,Amy,PROPN,NNP,30,nmod
19,8,29,’s,’s ,’s,PART,POS,28,case
19,8,30,soul,soul,soul,NOUN,NN,27,pobj
19,8,31,",",", ",",",PUNCT,",",10,punct
19,8,32,and,and ,and,CCONJ,CC,10,cc
19,8,33,made,made ,make,VERB,VBD,10,conj
19,8,34,her,her ,she,PRON,PRP,35,nsubj
19,8,35,feel,feel ,feel,VERB,VB,33,ccomp
19,8,36,like,like ,like,ADP,IN,35,prep
19,8,37,a,a ,a,DET,DT,38,det
19,8,38,fly,fly ,fly,NOUN,NN,36,pobj
19,8,39,in,in ,in,ADP,IN,38,prep
19,8,40,the,the ,the,DET,DT,41,det
19,8,41,web,web ,web,NOUN,NN,39,pobj
19,8,42,of,of ,of,ADP,IN,41,prep
19,8,43,a,a ,a,DET,DT,46,det
19,8,44,very,very ,very,ADV,RB,45,advmod
19,8,45,strict,strict ,strict,ADJ,JJ,46,amod
19,8,46,spider,spider,spider,NOUN,NN,42,pobj
19,8,47,.,. ,.,PUNCT,.,3,punct
19,8,48, , , ,SPACE,_SP,47,dep
19,9,1,She,She ,she,PRON,PRP,2,nsubj
19,9,2,had,had ,have,VERB,VBD,0,root
19,9,3,to,to ,to,PART,TO,4,aux
19,9,4,wash,wash ,wash,VERB,VB,2,xcomp
19,9,5,the,the ,the,DET,DT,6,det
19,9,6,cups,cups ,cup,NOUN,NNS,4,dobj
19,9,7,every,every ,every,DET,DT,8,det
19,9,8,morning,morning,morning,NOUN,NN,4,npadvmod
19,9,9,",",", ",",",PUNCT,",",2,punct
19,9,10,and,and ,and,CCONJ,CC,2,cc
19,9,11,polish,polish ,polish,VERB,VB,2,conj
19,9,12,up,up ,up,ADP,RP,11,prt
19,9,13,the,the ,the,DET,DT,17,det
19,9,14,old,old,old,ADJ,JJ,16,amod
19,9,15,-,-,-,PUNCT,HYPH,16,punct
19,9,16,fashioned,fashioned ,fashioned,ADJ,JJ,17,amod
19,9,17,spoons,spoons,spoon,NOUN,NNS,11,dobj
19,9,18,",",", ",",",PUNCT,",",17,punct
19,9,19,the,the ,the,DET,DT,22,det
19,9,20,fat,fat ,fat,ADJ,JJ,22,amod
19,9,21,silver,silver ,silver,NOUN,NN,22,compound
19,9,22,teapot,teapot,teapot,NOUN,NN,17,conj
19,9,23,",",", ",",",PUNCT,",",22,punct
19,9,24,and,and ,and,CCONJ,CC,22,cc
19,9,25,the,the ,the,DET,DT,26,det
19,9,26,glasses,glasses ,glass,NOUN,NNS,22,conj
19,9,27,till,till ,till,SCONJ,IN,29,mark
19,9,28,they,they ,they,PRON,PRP,29,nsubj
19,9,29,shone,shone,shine,VERB,VBD,11,advcl
19,9,30,.,. ,.,PUNCT,.,2,punct
19,10,1,Then,Then ,then,ADV,RB,4,advmod
19,10,2,she,she ,she,PRON,PRP,4,nsubj
19,10,3,must,must ,must,AUX,MD,4,aux
19,10,4,dust,dust ,dust,VERB,VB,0,root
19,10,5,the,the ,the,DET,DT,6,det
19,10,6,room,room,room,NOUN,NN,4,dobj
19,10,7,",",", ",",",PUNCT,",",4,punct
19,10,8,and,and ,and,CCONJ,CC,4,cc
19,10,9,what,what ,what,PRON,WP,12,det
19,10,10,a,a ,a,DET,DT,12,det
19,10,11,trying,trying ,try,VERB,VBG,12,amod
19,10,12,job,job ,job,NOUN,NN,4,conj
19,10,13,that,that ,that,PRON,WDT,14,nsubj
19,10,14,was,was,be,AUX,VBD,12,relcl
19,10,15,.,. ,.,PUNCT,.,4,punct
19,11,1,Not,Not ,not,PART,RB,3,neg
19,11,2,a,a ,a,DET,DT,3,det
19,11,3,speck,speck ,speck,NOUN,NN,4,nsubj
19,11,4,escaped,escaped ,escape,VERB,VBD,0,root
19,11,5,Aunt,Aunt ,Aunt,PROPN,NNP,6,compound
19,11,6,March,March,March,PROPN,NNP,8,poss
19,11,7,’s,’s ,’s,PART,POS,6,case
19,11,8,eye,eye,eye,NOUN,NN,4,dobj
19,11,9,",",", ",",",PUNCT,",",4,punct
19,11,10,and,and ,and,CCONJ,CC,4,cc
19,11,11,all,all ,all,DET,PDT,13,predet
19,11,12,the,the ,the,DET,DT,13,det
19,11,13,furniture,furniture ,furniture,NOUN,NN,14,nsubj
19,11,14,had,had ,have,VERB,VBD,4,conj
19,11,15,claw,claw ,claw,NOUN,NN,16,compound
19,11,16,legs,legs ,leg,NOUN,NNS,14,dobj
19,11,17,and,and ,and,CCONJ,CC,16,cc
19,11,18,much,much ,much,ADJ,JJ,19,amod
19,11,19,carving,carving,carving,NOUN,NN,16,conj
19,11,20,",",", ",",",PUNCT,",",19,punct
19,11,21,which,which ,which,PRON,WDT,24,nsubjpass
19,11,22,was,was ,be,AUX,VBD,24,auxpass
19,11,23,never,never ,never,ADV,RB,24,neg
19,11,24,dusted,dusted ,dust,VERB,VBN,16,relcl
19,11,25,to,to ,to,PART,TO,26,aux
19,11,26,suit,suit,suit,VERB,VB,24,xcomp
19,11,27,.,. ,.,PUNCT,.,4,punct
19,12,1,Then,Then ,then,ADV,RB,3,advmod
19,12,2,Polly,Polly ,Polly,PROPN,NNP,3,nsubj
19,12,3,had,had ,have,VERB,VBD,0,root
